readingID,timestamp,roomID,deviceID,value,deviceType
908c9183-ee9c-4e6e-a464-58824db6f5ec,2026-04-01 10:15:00,Lab212,Lab212_light,37.0,light
9b5e5135-cc53-426c-a144-963c4a05ccbd,2026-04-01 10:15:00,Lab212,Lab212_power,0.2,power
562f7ad1-81cd-4ba6-afc0-1e59643e918e,2026-04-01 10:15:00,IT334,IT334_temperature,31.31,temperature
dcb2cb1a-3279-4c54-bda9-b65462331a13,2026-04-01 10:15:00,IT334,IT334_light,28.0,light
16c47f28-02ac-4b70-ae0f-e17c618f4b5c,2026-04-01 10:15:00,IT334,IT334_power,0.39,power
d9962b9b-a50e-47e4-92f1-cc28ffe8a751,2026-04-01 10:15:00,Lab103,Lab103_temperature,31.23,temperature
2c27ab64-9c82-42de-9818-a566c94fbd36,2026-04-01 10:15:00,Lab103,Lab103_light,24.0,light
63eae048-261b-4ea7-9e93-4ab92786151d,2026-04-01 10:15:00,Lab103,Lab103_power,0.3,power
3c52b4c5-8a11-4595-bdd2-a3158d61ee9e,2026-04-01 10:15:00,IT305,IT305_temperature,28.77,temperature
8fc0b015-2b20-4cee-be0c-ea900f824b78,2026-04-01 10:15:00,IT305,IT305_light,10.0,light
8a0e9d63-9a7e-4470-af03-0c22b459d4be,2026-04-01 10:15:00,IT305,IT305_power,0.26,power
39a66af7-e993-4ed4-bdb9-a386cbdd7f6b,2026-04-01 10:15:00,Lab106,Lab106_temperature,29.44,temperature
8fec6d7d-258e-4768-94bb-93688d3e3563,2026-04-01 10:15:00,Lab106,Lab106_light,50.0,light
87d5180d-697c-4397-8591-1fac90b30e03,2026-04-01 10:15:00,Lab106,Lab106_power,0.28,power
769d6f65-53d7-479d-8355-31c06a3ceace,2026-04-01 10:15:00,IT332,IT332_temperature,29.13,temperature
9a964d67-a504-4439-b990-90bf1d616258,2026-04-01 10:15:00,IT332,IT332_light,32.0,light
72361414-b996-4094-bc4e-638bf33d6c5d,2026-04-01 10:15:00,IT332,IT332_power,37.61,power
85436746-4fb9-4bce-9ecc-a07b75aebaf0,2026-04-01 10:15:00,IT332,IT332_temperature,29.78,temperature
f00637b0-4d74-4bb7-9435-73102b6b7a0f,2026-04-01 10:15:00,IT332,IT332_light,19.0,light
304344ed-8e13-4255-9210-0525f0ccb0c1,2026-04-01 10:15:00,IT332,IT332_power,0.4,power
99bed174-72fd-4fe1-bdf8-3b3a0eec3a53,2026-04-01 10:15:00,Lab212,Lab212_temperature,29.73,temperature
e0045ae0-7079-4169-9937-e741351d6a21,2026-04-01 10:15:00,Lab212,Lab212_light,36.0,light
53a4c22c-0ca9-4fe7-a6b8-42f7f9fc3b36,2026-04-01 10:15:00,Lab212,Lab212_power,0.43,power
6c9b6936-82c4-4532-8e17-d9bf1c9d0872,2026-04-01 10:15:00,IT332,IT332_temperature,29.81,temperature
848eee83-af12-406e-952a-13cd1af35237,2026-04-01 10:15:00,IT332,IT332_light,50.0,light
df0db92e-cc99-45a7-af32-88aa00f8713c,2026-04-01 10:15:00,IT332,IT332_power,0.36,power
b1fd759a-09a9-4812-a477-7592cbadf074,2026-04-01 10:15:00,Lab212,Lab212_temperature,30.07,temperature
8325d770-5fee-4806-99be-e8297f248632,2026-04-01 10:15:00,Lab212,Lab212_light,26.0,light
dfee4b42-2ed7-40f0-8ba8-965dd0bafb11,2026-04-01 10:15:00,Lab212,Lab212_power,0.47,power
e8fc4dca-f99d-439b-9f46-aa8dce446aa6,2026-04-01 10:15:00,IT204,IT204_temperature,28.36,temperature
f59eaa4b-f02b-4f04-b9e1-8d16c370c220,2026-04-01 10:15:00,IT204,IT204_light,17.0,light
3f1ff27b-f5fc-4cd5-92d9-27b54fa92b1f,2026-04-01 10:15:00,IT204,IT204_power,0.31,power
4b414cd7-84f2-4dfc-9b2a-419ec30aaba8,2026-04-01 10:15:00,Lab103,Lab103_temperature,30.66,temperature
e0de6fc9-9734-4a10-b358-c2cc3fcd0873,2026-04-01 10:15:00,Lab103,Lab103_light,,light
4629bddf-ccd6-465c-8bba-ba7d4a72e0eb,2026-04-01 10:15:00,Lab103,Lab103_power,0.37,power
ebe1cb32-3570-48fd-91e9-1dc90d290127,2026-04-01 10:15:00,IT322,IT322_temperature,30.95,temperature
c7574086-9d2e-43b7-932e-b13db6b0dbe8,2026-04-01 10:15:00,IT322,IT322_light,36.0,light
5933f261-1033-429e-b26a-fe4cb5616314,2026-04-01 10:15:00,IT322,IT322_power,0.36,power
23f0968b-56d7-46ad-8fd7-cf87f721493b,2026-04-01 10:15:00,Lab103,Lab103_temperature,31.06,temperature
60d28096-b0a7-416d-9b2f-56169e0d829e,2026-04-01 10:15:00,Lab103,Lab103_light,24.0,light
5c7d7144-2d0c-4252-b50b-93748170231a,2026-04-01 10:15:00,Lab103,Lab103_power,0.36,power
2681575b-fceb-4491-a608-eb19a5afb086,2026-04-01 10:15:00,IT322,IT322_temperature,31.58,temperature
f1ca8988-c2ca-418f-a99b-c84b8afb9cf5,2026-04-01 10:15:00,IT322,IT322_light,13.0,light
d1500402-3002-4873-9927-0cc6c97cf6b6,2026-04-01 10:15:00,IT322,IT322_power,0.39,power
1d592cfa-6cee-468b-815a-1f870caf0fae,2026-04-01 10:15:00,Lab103,Lab103_temperature,28.39,temperature
a319d440-8068-4a74-b753-e925428abc81,2026-04-01 10:15:00,Lab103,Lab103_light,39.0,light
3450c95e-3000-480b-a4b0-4d185899298b,2026-04-01 10:15:00,Lab103,Lab103_power,0.42,power
21b3ff83-be9c-42f4-82c4-e18f2709deca,2026-04-01 10:15:00,IT323,IT323_temperature,29.76,temperature
1b40b833-5cac-4814-94b8-f2c9a23f0dd1,2026-04-01 10:15:00,IT323,IT323_light,46.0,light
40dd2b72-1a2e-4d86-b885-0ffd8bcdc0ca,2026-04-01 10:15:00,IT323,IT323_power,0.34,power
c5bcfec1-7ea1-441c-8999-41af00a5813f,2026-04-01 10:15:00,Lab104,Lab104_temperature,29.38,temperature
f11fa401-d4fb-4af3-9a85-da21bc7e88c3,2026-04-01 10:15:00,Lab104,Lab104_light,41.0,light
057d1ebb-6a31-430f-90e3-624510cef392,2026-04-01 10:15:00,Lab104,Lab104_power,0.27,power
0b696a7e-1707-440d-ab6e-9de3c35320df,2026-04-01 10:15:00,IT323,IT323_temperature,31.84,temperature
d794e6de-2f4e-4698-995c-85a2fa4c186c,2026-04-01 10:15:00,IT323,IT323_light,29.0,light
3280ddbf-2747-4eb9-86de-97dfdd78cf9d,2026-04-01 10:15:00,IT323,IT323_power,0.44,power
043f6b25-df77-4a81-8dfe-d05ab0a829a5,2026-04-01 10:15:00,Lab104,Lab104_temperature,29.66,temperature
33f511ae-131b-4e7a-a521-63716392667d,2026-04-01 10:15:00,Lab104,Lab104_light,14.0,light
cfa34c6b-c5f6-4938-9027-c588d68062e9,2026-04-01 10:15:00,Lab104,Lab104_power,0.43,power
0e37eb7e-bba2-43c8-b2f0-45d9770c96d2,2026-04-01 10:15:00,IT321,IT321_temperature,31.29,temperature
dee6b283-c6cb-4acc-ac27-60ee46f06399,2026-04-01 10:15:00,IT321,IT321_light,14.0,light
257c957f-50fd-44cc-a1a7-f94b5e3bba2c,2026-04-01 10:15:00,IT321,IT321_power,0.5,power
5af76b79-dd0f-43f4-86be-46927a97be70,2026-04-01 10:15:00,IT305,IT305_temperature,29.49,temperature
7217351f-2190-4d1e-bd63-e8e728c18a32,2026-04-01 10:15:00,IT305,IT305_light,36.0,light
b83c8373-aa30-425c-ad5c-518ae85d40ef,2026-04-01 10:15:00,IT305,IT305_power,0.47,power
a950a31a-a55b-4f3c-8893-8cd536683b75,2026-04-01 10:15:00,Lab104,Lab104_temperature,29.43,temperature
7cf92790-9ab0-4735-be09-73343d6d2bfc,2026-04-01 10:15:00,Lab104,Lab104_light,43.0,light
8708762c-ae33-4ddb-a7b2-c40f9754e32b,2026-04-01 10:15:00,Lab104,Lab104_power,0.27,power
04b36150-bb86-4c46-82ce-018c2a8d64b4,2026-04-01 10:15:00,IT332,IT332_temperature,28.62,temperature
b0679217-b963-433c-823f-190bddf07276,2026-04-01 10:15:00,IT332,IT332_light,8.0,light
1a9e4ecb-b17d-4e95-a434-22d5e9a3ea8e,2026-04-01 10:15:00,IT332,IT332_power,0.42,power
d03a3cf0-ed85-4834-8d0e-7cdff2e07d88,2026-04-01 10:15:00,Lab104,Lab104_temperature,28.92,temperature
2df7d6a2-6858-4576-9182-9a981840f36f,2026-04-01 10:15:00,Lab104,Lab104_light,0.0,light
ef077388-e2d0-4f81-9adf-495a0a5b2061,2026-04-01 10:15:00,Lab104,Lab104_power,0.35,power
024fcc4e-e034-4c79-a54e-2f11a8b7911b,2026-04-01 10:15:00,Lab105,Lab105_temperature,30.59,temperature
977a700c-81d4-41d6-890a-fc856f9ad797,2026-04-01 10:15:00,Lab105,Lab105_light,5.0,light
14e456e1-6a52-436d-9c2d-c30f348ef2dd,2026-04-01 10:15:00,Lab105,Lab105_power,0.46,power
f9543821-7ee7-41b6-851c-8ed32be6e62a,2026-04-01 10:15:00,Lab103,Lab103_temperature,31.65,temperature
234fa7f6-9cdb-4d0b-980d-079474b2c84a,2026-04-01 10:15:00,Lab103,Lab103_light,38.0,light
2d5689f9-bd59-40a7-8075-4fa2391bc86d,2026-04-01 10:15:00,Lab103,Lab103_power,0.47,power
b5f8d40e-ce97-423c-8f3b-4fd89c832d93,2026-04-01 10:15:00,Lab103,Lab103_temperature,31.73,temperature
0707096e-e1c1-460d-aaab-79a19019e30a,2026-04-01 10:15:00,Lab103,Lab103_light,5.0,light
340067be-e629-4166-9ef6-796030745e8f,2026-04-01 10:15:00,Lab103,Lab103_power,0.33,power
6412c310-d800-4613-8af1-fb0e5bb54503,2026-04-01 10:15:00,IT305,IT305_temperature,31.01,temperature
ff6cce3d-a489-4b6e-8049-95f045322827,2026-04-01 10:15:00,IT305,IT305_light,35.0,light
945b041d-562a-4e2a-b9ff-2b947551253c,2026-04-01 10:15:00,IT305,IT305_power,0.41,power
47e3b966-90b7-4164-9809-9256d8f56d6c,2026-04-01 10:15:00,IT305,IT305_temperature,28.78,temperature
6a0c0689-9233-4782-b43d-62671d399d7a,2026-04-01 10:15:00,IT305,IT305_light,23.0,light
02103c37-71a3-4af0-8285-0a9bbfa4c993,2026-04-01 10:15:00,IT305,IT305_power,0.29,power
b33079c4-b87e-4869-b636-b91068e2f56a,2026-04-01 10:20:00,IT334,IT334_temperature,29.73,temperature
c89b7955-ff5d-450b-8cb8-ef66c6599afa,2026-04-01 10:20:00,IT334,IT334_light,34.0,light
a84fe088-5a48-46e0-9c2a-ab6a17ffcf9f,2026-04-01 10:20:00,IT334,IT334_power,0.37,power
e826838c-4ae2-4135-88d7-df3002ea5770,2026-04-01 10:20:00,Lab103,Lab103_temperature,29.66,temperature
a51cecd2-f777-4d38-89d2-a89796ffb18f,2026-04-01 10:20:00,Lab103,Lab103_light,27.0,light
5d3bb94e-f23a-4045-bebe-40108efd9268,2026-04-01 10:20:00,Lab103,Lab103_power,0.23,power
95359c5b-7c26-42a1-b142-18c2666e7d63,2026-04-01 10:20:00,IT305,IT305_temperature,30.01,temperature
ed520f8e-9a37-4bbe-94e5-06c87136dacb,2026-04-01 10:20:00,IT305,IT305_light,13.0,light
03945586-6fa9-49fb-94a1-48d125925058,2026-04-01 10:20:00,IT305,IT305_power,0.35,power
d1ded742-6df2-47b8-a95e-fd8f3e3eb6e2,2026-04-01 10:20:00,Lab212,Lab212_temperature,28.11,temperature
f90e025d-e168-4555-995c-1bad19d14226,2026-04-01 10:20:00,Lab212,Lab212_light,12.0,light
925cf46a-c40b-4a7b-b421-45b8824e2e6e,2026-04-01 10:20:00,Lab212,Lab212_power,0.22,power
029435c4-b4f4-4e0c-b6b6-5606fe1e4fea,2026-04-01 10:20:00,Lab212,Lab212_temperature,31.72,temperature
184e53fc-951f-4b75-9caa-0d615c0d07c2,2026-04-01 10:20:00,Lab212,Lab212_light,22.0,light
0ae899c3-23fe-4171-a0d3-a1cffec88f9f,2026-04-01 10:20:00,Lab212,Lab212_power,0.35,power
f7cb1a59-29eb-4531-b489-42673ad75eab,2026-04-01 10:20:00,IT331,IT331_temperature,31.45,temperature
01147493-1fbb-47a2-b995-f095e08456cd,2026-04-01 10:20:00,IT331,IT331_light,23.0,light
0c407c32-9253-490c-97be-565cfa9dafd8,2026-04-01 10:20:00,IT331,IT331_power,0.48,power
7c45f58c-2303-4196-a541-5903df6696e0,2026-04-01 10:20:00,Lab212,Lab212_temperature,28.03,temperature
412b9b3f-0eca-4e45-bfa2-4203bfa61da9,2026-04-01 10:20:00,Lab212,Lab212_light,46.0,light
87758ea4-5c27-4e1a-ad81-f830f781d7a0,2026-04-01 10:20:00,Lab212,Lab212_power,0.32,power
27c7ac52-cc9b-4a7e-8c31-a7d5932e3f2a,2026-04-01 10:20:00,IT334,IT334_temperature,28.24,temperature
e8d8f6bd-3e82-4381-b4ab-f55bf1542d07,2026-04-01 10:20:00,IT334,IT334_light,23.0,light
c90143ce-9ce5-4e2c-8092-4695defa4f7c,2026-04-01 10:20:00,IT334,IT334_power,0.39,power
3c9b26b8-0b4c-4362-8c87-a70243d217a3,2026-04-01 10:20:00,Lab103,Lab103_temperature,31.76,temperature
c408bb52-429f-43f2-bc29-8460442cf737,2026-04-01 10:20:00,Lab103,Lab103_light,4.0,light
d4091a2f-9f7b-484c-b309-74aaea5f466e,2026-04-01 10:20:00,Lab103,Lab103_power,0.42,power
8c99f33a-380e-4b48-a752-cc8de531d685,2026-04-01 10:20:00,IT305,IT305_temperature,29.77,temperature
cba281d2-1f12-405e-a684-3823b940832f,2026-04-01 10:20:00,IT305,IT305_light,45.0,light
12070297-71d6-4592-819e-ce0464a6721b,2026-04-01 10:20:00,IT305,IT305_power,0.35,power
80296671-118c-4a8a-b8d0-1e2b25ec2f03,2026-04-01 10:20:00,Lab106,Lab106_temperature,28.76,temperature
14a64ce4-8d6b-42db-9ce7-e78302346de5,2026-04-01 10:20:00,Lab106,Lab106_light,13.0,light
12bbb3ba-9703-436d-a03b-5c2740e817ea,2026-04-01 10:20:00,Lab106,Lab106_power,0.26,power
1d46f4d0-fd8b-4d96-9726-e360622c05c5,2026-04-01 10:20:00,IT332,IT332_temperature,30.53,temperature
0d67f4a4-7286-4b25-8c22-e7f6ad62ff98,2026-04-01 10:20:00,IT332,IT332_light,42.0,light
f7d6ad83-84e4-47cb-bff9-38a91228f3c8,2026-04-01 10:20:00,IT332,IT332_power,0.37,power
38f34e24-ffec-498e-936e-f9fc498cb030,2026-04-01 10:20:00,IT332,IT332_temperature,29.33,temperature
c917a8fb-f190-40ed-96dd-36fca6f65388,2026-04-01 10:20:00,IT332,IT332_light,8.0,light
794ccd27-8b88-4213-8f17-fc7b6d74dbce,2026-04-01 10:20:00,IT332,IT332_power,0.43,power
7d0f54e7-a3c1-426f-a9d2-5cd1cfb7ea0b,2026-04-01 10:20:00,Lab212,Lab212_temperature,29.66,temperature
2689c869-4112-4624-a5d5-9d6516407861,2026-04-01 10:20:00,Lab212,Lab212_light,29.0,light
7a8c7220-294b-4e7c-8571-2e2f6ec02a43,2026-04-01 10:20:00,Lab212,Lab212_power,0.48,power
a32383e8-13f7-4825-b893-273ba08d7ecb,2026-04-01 10:20:00,IT332,IT332_temperature,29.85,temperature
88848f5c-5601-439e-918f-d314f4f30bfd,2026-04-01 10:20:00,IT332,IT332_light,11.0,light
7a84ae27-a737-4aa8-b94a-71b18e9f1aff,2026-04-01 10:20:00,IT332,IT332_power,0.22,power
496f0e2d-97c2-4e67-920b-7b633f200d59,2026-04-01 10:20:00,Lab212,Lab212_temperature,31.38,temperature
0801bdc0-63b8-4aae-97bc-044a15997fa6,2026-04-01 10:20:00,Lab212,Lab212_light,16.0,light
86ab4083-0fe2-4edc-9642-3f6105b30d15,2026-04-01 10:20:00,Lab212,Lab212_power,0.26,power
a82293bf-1b20-4455-b2f7-ffee00ffa9bb,2026-04-01 10:20:00,IT204,IT204_temperature,30.28,temperature
387b5be4-9ad3-484e-b78d-903a1f405f32,2026-04-01 10:20:00,IT204,IT204_light,10.0,light
90004b84-ea2b-43bf-aa5f-47c622dc2c59,2026-04-01 10:20:00,IT204,IT204_power,0.23,power
10db6320-e031-460c-a169-377c4f4280c3,2026-04-01 10:20:00,Lab103,Lab103_temperature,31.36,temperature
1c2c9730-76cd-4ab2-a6f6-4ee08aeea934,2026-04-01 10:20:00,Lab103,Lab103_light,38.0,light
fb4be24e-885c-4cfa-bff6-5a84b365951d,2026-04-01 10:20:00,Lab103,Lab103_power,0.24,power
e8f501e6-805c-4406-9e50-c09ba3f19c5d,2026-04-01 10:20:00,IT322,IT322_temperature,30.59,temperature
49fe681d-9dd7-4e2c-8ae5-dd4bd9cc9772,2026-04-01 10:20:00,IT322,IT322_light,46.0,light
6de3bdef-c3bf-42bc-adc3-717eb82122ef,2026-04-01 10:20:00,IT322,IT322_power,0.27,power
e463e35c-07f3-40da-9935-7ae52438d67d,2026-04-01 10:20:00,Lab103,Lab103_temperature,28.23,temperature
fa78af25-0815-4fd7-ad33-1b8c7c052cba,2026-04-01 10:20:00,Lab103,Lab103_light,40.0,light
9e3bd654-203a-4b4b-8685-5be28c36fc89,2026-04-01 10:20:00,Lab103,Lab103_power,0.36,power
88b2f7db-f1db-4fa4-a64a-7b883b92dada,2026-04-01 10:20:00,IT322,IT322_temperature,28.14,temperature
cc0d51c6-891e-4d10-b87a-a91e449b7098,2026-04-01 10:20:00,IT322,IT322_light,30.0,light
129e7256-343b-49dd-88eb-08503eb9a977,2026-04-01 10:20:00,IT322,IT322_power,0.43,power
74a251ce-02e8-427d-a9ae-bedb67a651db,2026-04-01 10:20:00,Lab103,Lab103_temperature,29.74,temperature
b0dd1745-266e-458d-b313-1dd312225bd5,2026-04-01 10:20:00,Lab103,Lab103_light,4.0,light
89fd172c-13f6-4cd2-929a-2536536b0432,2026-04-01 10:20:00,Lab103,Lab103_power,0.2,power
c35f7124-a89d-4cd0-9fc6-205c04841f29,2026-04-01 10:20:00,IT323,IT323_temperature,31.75,temperature
c1de27b4-0fbc-44d7-8f53-7d65ba4008cb,2026-04-01 10:20:00,IT323,IT323_light,28.0,light
21e2a6aa-0e13-43b5-8268-6cf852995d4a,2026-04-01 10:20:00,IT323,IT323_power,0.23,power
0c6d4770-b409-4c14-9e22-3f3fa6583bae,2026-04-01 10:20:00,Lab104,Lab104_temperature,28.27,temperature
8dd02cf9-4692-4d48-bda6-ebc6dc03ac04,2026-04-01 10:20:00,Lab104,Lab104_light,1.0,light
73fc0f81-4cca-4617-accc-50b800ee8456,2026-04-01 10:20:00,Lab104,Lab104_power,0.47,power
518b1bf0-f75e-4eb0-9c20-0513bbb520a6,2026-04-01 10:20:00,IT323,IT323_temperature,,temperature
1f408248-6f9b-4d28-b83d-64a461ee4a16,2026-04-01 10:20:00,IT323,IT323_light,36.0,light
1728542d-dd30-454d-9fe6-2005408ce03a,2026-04-01 10:20:00,IT323,IT323_power,0.48,power
b3f60f99-9656-40dc-8095-f857059842ff,2026-04-01 10:20:00,Lab104,Lab104_temperature,28.75,temperature
29c18009-94b6-4a10-a046-1adbf7acbf02,2026-04-01 10:20:00,Lab104,Lab104_light,16.0,light
7cc30b68-a408-42a5-a84f-2b41e1675d81,2026-04-01 10:20:00,Lab104,Lab104_power,0.31,power
5157db2f-63c0-4517-88ab-519db68fa04e,2026-04-01 10:20:00,IT321,IT321_temperature,29.76,temperature
e28bc8f2-9c8e-40f4-80ed-9a81daab4090,2026-04-01 10:20:00,IT321,IT321_light,30.0,light
191c3117-e344-45ee-b1dc-bc69f4e2a806,2026-04-01 10:20:00,IT321,IT321_power,0.5,power
3ccf2ccc-9b12-42c3-97e7-da21137acf76,2026-04-01 10:20:00,IT305,IT305_temperature,29.39,temperature
5bbdcfc9-491d-41b9-b126-6a24cc77def5,2026-04-01 10:20:00,IT305,IT305_light,16.0,light
16d841c6-f858-4430-bce8-6681b97ea19a,2026-04-01 10:20:00,IT305,IT305_power,0.44,power
7156843b-912b-45c6-bac7-f8b5179ea485,2026-04-01 10:20:00,Lab104,Lab104_temperature,30.61,temperature
c579585c-0f1d-413e-a09c-8af2e2777f56,2026-04-01 10:20:00,Lab104,Lab104_light,44.0,light
6f4e07f0-6a36-4034-8bd7-a6a727093c46,2026-04-01 10:20:00,Lab104,Lab104_power,0.43,power
6aa6f6c0-4f94-4010-b010-133b2b411781,2026-04-01 10:20:00,IT332,IT332_temperature,30.3,temperature
94f96634-1479-462d-96be-4179cc1dcccb,2026-04-01 10:20:00,IT332,IT332_light,25.0,light
d4e1d9f5-095b-4153-9a9c-b7067dbab42e,2026-04-01 10:20:00,IT332,IT332_power,0.28,power
71babb30-d5fd-41d7-90eb-b06c9729e380,2026-04-01 10:20:00,Lab104,Lab104_temperature,28.17,temperature
c8230259-3d8e-4bf2-93c1-be8c383e39a6,2026-04-01 10:20:00,Lab104,Lab104_light,50.0,light
dcb18655-047c-40b3-9e16-a6b479540540,2026-04-01 10:20:00,Lab104,Lab104_power,0.35,power
396fff1d-256a-4c61-bbe6-ed4a93093787,2026-04-01 10:20:00,Lab105,Lab105_temperature,28.66,temperature
1c060fcc-8396-4003-bffa-9f2895c9c8c5,2026-04-01 10:20:00,Lab105,Lab105_light,12.0,light
529b42b0-823f-41a7-a47c-7a8763a120a1,2026-04-01 10:20:00,Lab105,Lab105_power,0.41,power
3e1a0506-f3a1-4dea-87f6-582683875fc0,2026-04-01 10:20:00,Lab103,Lab103_temperature,31.39,temperature
f2ee9cfc-cb3e-4beb-bba3-ffc43e1e607d,2026-04-01 10:20:00,Lab103,Lab103_light,4.0,light
c17fc673-de25-4dd6-907c-7e866fd64459,2026-04-01 10:20:00,Lab103,Lab103_power,0.31,power
9811b8d9-cb4a-4409-97b1-a1e8daa997b2,2026-04-01 10:20:00,Lab103,Lab103_temperature,30.78,temperature
a3f76300-a832-4215-a002-2a042fb32dc4,2026-04-01 10:20:00,Lab103,Lab103_light,39.0,light
99f2bcc8-2e18-4070-8bbb-55dcd511fae2,2026-04-01 10:20:00,Lab103,Lab103_power,0.24,power
17368092-8513-4677-8b97-650ce8da4cfa,2026-04-01 10:20:00,IT305,IT305_temperature,31.6,temperature
5b1a324c-04fe-435e-b113-44365b426bf6,2026-04-01 10:20:00,IT305,IT305_light,7.0,light
2e1418eb-71cb-436f-bf67-e8a13d98eed1,2026-04-01 10:20:00,IT305,IT305_power,0.32,power
20da6ecf-ddd6-4e82-8d55-8cfc213d48b4,2026-04-01 10:20:00,IT305,IT305_temperature,28.87,temperature
b3cc33d1-3713-491d-b11c-32c8ce6d21ce,2026-04-01 10:20:00,IT305,IT305_light,46.0,light
37d03d64-aa84-4961-b0ca-33b54475168f,2026-04-01 10:20:00,IT305,IT305_power,0.27,power
89ddcb1a-6329-4c33-8db2-95909136f061,2026-04-01 10:25:00,IT334,IT334_temperature,30.39,temperature
37c12d57-0057-4fc2-bdf1-7a322ff19de7,2026-04-01 10:25:00,IT334,IT334_light,18.0,light
11a45fe9-7dd7-4b08-9072-ae01c591c9ed,2026-04-01 10:25:00,IT334,IT334_power,0.3,power
dc2cba0b-4584-45b2-bb42-c00b42b4734b,2026-04-01 10:25:00,Lab103,Lab103_temperature,31.99,temperature
7cd990fc-318a-4117-9965-cc8daaf8dd0f,2026-04-01 10:25:00,Lab103,Lab103_light,5.0,light
b42b5c89-10d9-485b-951a-8804828a93b1,2026-04-01 10:25:00,Lab103,Lab103_power,0.32,power
7d82481a-e111-4980-8d59-d4d45b25f50b,2026-04-01 10:25:00,IT305,IT305_temperature,31.82,temperature
590dece6-fd8d-4934-92da-3699e7a25545,2026-04-01 10:25:00,IT305,IT305_light,23.0,light
5c6c960e-4667-48fd-8841-d53664af428d,2026-04-01 10:25:00,IT305,IT305_power,0.35,power
a33747cf-52ce-4941-97f9-d2b7a4740065,2026-04-01 10:25:00,Lab212,Lab212_temperature,31.54,temperature
d3392170-a983-4683-97f3-ba91225d6c2a,2026-04-01 10:25:00,Lab212,Lab212_light,12.0,light
cedef942-00a3-42b3-90eb-c3c57eacdadc,2026-04-01 10:25:00,Lab212,Lab212_power,0.33,power
45f24fe6-6536-4115-a3df-540b951e72c8,2026-04-01 10:25:00,Lab212,Lab212_temperature,30.43,temperature
242c506b-32f4-47ac-8649-c5f8d4312134,2026-04-01 10:25:00,Lab212,Lab212_light,28.0,light
419c0a62-06b0-4251-8619-d8fcc773b603,2026-04-01 10:25:00,Lab212,Lab212_power,0.47,power
753eb690-4cdf-4cc3-a6e8-9c8b3cb1c15a,2026-04-01 10:25:00,IT331,IT331_temperature,28.07,temperature
dc04a364-1793-4f06-96ad-9b86659843bd,2026-04-01 10:25:00,IT331,IT331_light,16.0,light
fa5f8069-07b2-4288-860e-75625e344d1b,2026-04-01 10:25:00,IT331,IT331_power,0.39,power
07b44b66-3763-421d-96eb-9c8e44af99f2,2026-04-01 10:25:00,Lab212,Lab212_temperature,29.16,temperature
449f407d-e49a-4f3d-8e5d-c0be1e4da919,2026-04-01 10:25:00,Lab212,Lab212_light,50.0,light
f3ae5d0f-86b5-41bf-9c32-ec88289fde48,2026-04-01 10:25:00,Lab212,Lab212_power,0.24,power
464d235f-e392-46fd-a604-643a5b7a6038,2026-04-01 10:25:00,IT334,IT334_temperature,29.23,temperature
a07dfa35-6c02-4d1b-ad6d-3a94805f4f3d,2026-04-01 10:25:00,IT334,IT334_light,38.0,light
4786e956-a64e-49b1-851d-1b139663fc9b,2026-04-01 10:25:00,IT334,IT334_power,0.26,power
121cf2d2-824c-4249-8164-312df2a799f0,2026-04-01 10:25:00,Lab103,Lab103_temperature,31.22,temperature
42709ca1-b835-4852-80b2-84f5ca732368,2026-04-01 10:25:00,Lab103,Lab103_light,0.0,light
b3cfb06d-1506-40ab-8902-94ffff69592b,2026-04-01 10:25:00,Lab103,Lab103_power,0.4,power
8466d70f-e038-43d5-9b1b-c82169b14c2d,2026-04-01 10:25:00,IT305,IT305_temperature,31.16,temperature
4f32bbe7-f77c-495d-b155-b231aba6d96e,2026-04-01 10:25:00,IT305,IT305_light,23.0,light
d27bcf53-1a41-417d-aaae-eb9190f48c92,2026-04-01 10:25:00,IT305,IT305_power,0.4,power
7464483b-110b-4237-a4f5-7f7d578803f7,2026-04-01 10:25:00,Lab106,Lab106_temperature,31.28,temperature
f7023d5e-1b97-47d2-893f-bf91c50ac923,2026-04-01 10:25:00,Lab106,Lab106_light,13.0,light
a5570453-b9f7-4631-8633-5310ce43f9a3,2026-04-01 10:25:00,Lab106,Lab106_power,0.36,power
906d5c23-080c-410d-ad26-1972a2489dce,2026-04-01 10:25:00,IT332,IT332_temperature,28.93,temperature
c2169d2d-e7e7-469a-8c58-3b55784b8753,2026-04-01 10:25:00,IT332,IT332_light,28.0,light
fa274208-7836-42c7-a955-07e1b42ae6c3,2026-04-01 10:25:00,IT332,IT332_power,0.38,power
c2d5d95c-80ba-458a-8227-f605dc1faf93,2026-04-01 10:25:00,IT332,IT332_temperature,29.85,temperature
b5776b9c-9ae5-4c86-bfe3-e5250f835efc,2026-04-01 10:25:00,IT332,IT332_light,39.0,light
a608843f-ac41-41ec-9a4b-4daa5a17f98e,2026-04-01 10:25:00,IT332,IT332_power,0.42,power
a37934ac-982d-4e07-8846-920326edebbb,2026-04-01 10:25:00,Lab212,Lab212_temperature,29.3,temperature
1b0d32fb-9e43-4672-9046-0ad215df235e,2026-04-01 10:25:00,Lab212,Lab212_light,,light
388994b9-8121-4a30-8bc5-3672efcdc213,2026-04-01 10:25:00,Lab212,Lab212_power,0.21,power
b6630b65-318e-410b-967b-0a93bf52fb6e,2026-04-01 10:25:00,IT332,IT332_temperature,29.61,temperature
